t,frame,x_meas,y_meas,major_sigma,minor_sigma,theta,strength_sum,strength_max,bg_std,snr_proxy,xcor_r0_c0,xcor_r0_c1,xcor_r0_c2,xcor_r0_c3,xcor_r0_c4,xcor_r1_c0,xcor_r1_c1,xcor_r1_c2,xcor_r1_c3,xcor_r1_c4,xcor_r2_c0,xcor_r2_c1,xcor_r2_c2,xcor_r2_c3,xcor_r2_c4,xcor_r3_c0,xcor_r3_c1,xcor_r3_c2,xcor_r3_c3,xcor_r3_c4,xcor_r4_c0,xcor_r4_c1,xcor_r4_c2,xcor_r4_c3,xcor_r4_c4,xcor_r5_c0,xcor_r5_c1,xcor_r5_c2,xcor_r5_c3,xcor_r5_c4,xcor_r6_c0,xcor_r6_c1,xcor_r6_c2,xcor_r6_c3,xcor_r6_c4
1772328245.2471724,280,3.0,5.325072119295801,0.4684017896553532,0.0,1.5707963267948966,3.853843671541652,2.601066541798894,0.0,2601066541.798894,-1.2220914628614739,-1.2450833612779804,-1.2554688758216948,-1.2428279212508102,-1.222991493104874,-1.2174625655964095,-1.2319155015844705,-1.2109716190065887,-1.1767978878972403,-1.2055523640575845,-1.2328149357813518,-1.2462057168728964,-1.2161661644180017,-1.1705137694494456,-1.2134756104321018,-1.2414742996065973,-1.236567644663768,-1.2227381733343807,-1.1958910460342227,-1.2042094712507097,-1.2351144832509142,-1.1943282120619065,-1.2042297368323491,-1.1631895498263307,-1.2263621361687338,-1.7766364546580864,-1.6823538163130058,-1.305379427120618,2.601066541798894,-0.7830018738510455,-1.1080582270691672,-0.793430303744114,-0.9168393512772741,1.252777129742758,-1.4579744884937393
1772328245.330681,281,2.9999999999999996,5.787137737932464,0.4093310633888262,4.440892098500626e-16,1.5707963267948966,4.621736362187429,3.6379431054524303,0.0,3637943105.4524302,-1.2602092337857758,-1.2346352618497922,-1.2055362708015767,-1.1960233683613979,-1.1581779906961915,-1.235916165818711,-1.230216769005867,-1.17580249021083,-1.1666341026585234,-1.2024195435547287,-1.222541477983174,-1.2362267060550098,-1.2184669039806013,-1.2246371775433038,-1.184340856592758,-1.239230780509803,-1.2391628312066592,-1.185306451953227,-1.1948372357889698,-1.2216533686701498,-1.265261324079194,-1.2175680658302386,-1.1584879348859718,-1.1750174969455602,-1.2491454183036586,-1.378200814509489,-1.3616295291935836,-1.1663813789345476,0.9837932567349981,-1.1097068917401893,-0.7632822708227966,-0.49495762526483833,-0.5259997279643687,3.6379431054524303,-1.8258496315300021
1772328245.41356,282,3.0,6.0,0.0,0.0,1.5707963267948966,4.555299229061512,4.555299229061512,0.0,4555299229.061511,-1.1943472855505095,-1.243226676371893,-1.1933924190273788,-1.2010694981896282,-1.2417890121685278,-1.2924785962675318,-1.236974744436114,-1.1717100348126936,-1.1996300458467064,-1.213573958107705,-1.207489515243711,-1.2599523377361694,-1.2446279817376111,-1.1877401098895208,-1.2035079244980724,-1.268509777606699,-1.1627437070302622,-1.2389554070181137,-1.2362910790790411,-1.1843611221743964,-1.2555058307058604,-1.2290783201549433,-1.1888809429265197,-1.1825258949429867,-1.2023706677401866,-1.2526221576478667,-1.1963327165046598,-1.1649306017077687,-1.1275024566057272,-1.1976571318694516,-0.669644554811068,-0.3200608873439885,-0.16890110598815755,4.555299229061512,-2.010457159335275
1772328245.4967585,283,3.0,6.0,0.0,0.0,1.5707963267948966,4.665353854340774,4.665353854340774,0.0,4665353854.340774,-1.2436307959116453,-1.14118470444497,-1.217336799780941,-1.2024547102993384,-1.1880244240789923,-1.239116935624711,-1.2594468902882203,-1.2263591559361404,-1.1981351611775355,-1.2128038660054048,-1.2059213168527267,-1.2346900981295224,-1.162526746097416,-1.200657033998613,-1.2030984405396512,-1.2548495834886526,-1.1915863980753898,-1.2191475891050803,-1.2065006740690083,-1.2240399389314578,-1.2327201643848613,-1.2289912973631971,-1.1945803397393635,-1.2108381045863754,-1.1996717691030232,-1.1953677171907084,-1.1874689087234631,-1.2376750990957137,-1.144170897504198,-1.1828531244818126,-0.5501247108131295,-0.1959955925936222,-0.2703452432567174,4.665353854340774,-2.1586039255385296
1772328245.5800664,284,3.0,6.0,0.0,0.0,1.5707963267948966,5.094460260207684,5.094460260207684,0.0,5094460260.207684,-1.1906672943433878,-1.2317456283266102,-1.2219835784415696,-1.2123729243723065,-1.1624778702828737,-1.2274308475769578,-1.2152631539420071,-1.2037475351986333,-1.2019164802928546,-1.2233658103186855,-1.2421818068244224,-1.2189300321257153,-1.230667380174086,-1.216774727913705,-1.2055583245227726,-1.2262256415159276,-1.2213166023870232,-1.228075769910308,-1.171898385512637,-1.2256415159274954,-1.2411727000680803,-1.1956526274266994,-1.234464792545413,-1.2127138629810648,-1.220367100282562,-1.247248798280811,-1.2607647491413052,-1.1895658003766305,-1.1902369487568074,-1.2419392158912677,-0.5556554264611517,-0.36766950698727563,-0.2774852845055211,5.094460260207684,-2.304292595898221
1772328245.6674829,285,2.7928492648863643,6.0,0.6089441260842965,0.0,0.0,4.917353381795095,4.406617809130884,0.0,4406617809.130883,-1.233300117647662,-1.2272001775741788,-1.1817087151657009,-1.2175990602492166,-1.234035639051871,-1.2179656288582839,-1.190259002478004,-1.1961610551072428,-1.2049181705615726,-1.248310357130808,-1.2116266741307586,-1.254484803019142,-1.2317635097221742,-1.2111021531942072,-1.2370838209490558,-1.1934544078653349,-1.2226988342641394,-1.2213589216898586,-1.1937393181013252,-1.1826230505255526,-1.2348140758054353,-1.1942554943866124,-1.1851979714868037,-1.2063731201139833,-1.2172557374543829,-1.2386001632929038,-1.2180508635104732,-1.215183879755006,-1.146849530559723,-1.1946643822985152,-1.3095410239149377,0.5078977951881651,0.0028377774760464103,4.406617809130884,-1.2778778407428066
1772328245.7660031,286,3.0,6.0,0.0,0.0,1.5707963267948966,4.431779912922371,4.431779912922371,0.0,4431779912.922371,-1.229284552250451,-1.2368471904810892,-1.228327301541245,-1.1619897081839696,-1.2054987198708917,-1.2011636735395999,-1.2725855437023088,-1.2177540323441067,-1.2144722002115487,-1.2247361212654257,-1.2096382629440148,-1.2154294509207546,-1.2247766524287045,-1.2467207010651467,-1.106965673800191,-1.2258876831397632,-1.2478365001483556,-1.1810673691114633,-1.2229241398482489,-1.1696733438579252,-1.2640173749944412,-1.2034662012417559,-1.1649651724058603,-1.1952514881195413,-1.1947758429975324,-1.244750171273967,-1.2204982305166998,-1.2105931294671455,-1.146122353806776,-1.1807681537590216,-2.0084252367526574,-0.894776689383588,-0.3176033875469425,4.431779912922371,-1.2080003271103295
1772328245.8483944,287,3.0,6.0,0.0,0.0,1.5707963267948966,4.923464050705917,4.923464050705917,0.0,4923464050.705916,-1.2189669870098816,-1.2284453187519688,-1.2005622626021224,-1.200449013763549,-1.1639483170447738,-1.2600763154120815,-1.2037916426410251,-1.2058527715030638,-1.1903877485260668,-1.2307472504076062,-1.1982621190860416,-1.2319733180967947,-1.1788441155963088,-1.2239517240466742,-1.236064581401894,-1.2263800175642987,-1.2691916548242153,-1.1978115079178226,-1.228140738980858,-1.215292360221429,-1.1969520088377013,-1.2066842563968012,-1.2260688812814808,-1.2050200945162888,-1.179509303511299,-1.2221838500718885,-1.2169159909386624,-1.2045432573012422,-1.1312426485112486,-1.1757029504421896,-1.5205820227363134,-0.525521698656285,-0.4256529123369359,4.923464050705917,-1.2473697957241296
1772328245.9333909,288,3.0,6.0,0.0,0.0,1.5707963267948966,4.0796684121690285,4.0796684121690285,0.0,4079668412.1690283,-1.261348874729737,-1.198198938155048,-1.2053526884737837,-1.1269785317156962,-1.2215723063435917,-1.218865063055165,-1.2294961487646276,-1.2211097742449968,-1.1804379439876018,-1.2176991960643764,-1.2228651312428869,-1.2123449101859223,-1.1787326548972914,-1.2117786659930547,-1.204721475210366,-1.2149234074262867,-1.2303622043564562,-1.226667908032883,-1.204319739856689,-1.1913640727238746,-1.20253398448634,-1.2548466032560588,-1.2121207966948506,-1.2015803100562468,-1.212073112973346,-1.2342114727749196,-1.1997349500340158,-1.220615651680905,-1.1158425946048016,-1.2485833464364224,-2.1685203514719436,-0.9886510358632842,-0.879092917334188,4.0796684121690285,-0.7339591662835074
1772328246.015775,289,3.0,6.0,0.0,0.0,1.5707963267948966,4.309321559586713,4.309321559586713,0.0,4309321559.586713,-1.1988069056042323,-1.2103189480684935,-1.235648540931766,-1.2164737244217068,-1.1856199724221201,-1.2380518004956005,-1.2134481922922364,-1.203117514028253,-1.1874641403513126,-1.231444028788093,-1.1949403518367234,-1.219629790738796,-1.1787505362928559,-1.2013108970297455,-1.2213273312243618,-1.2354536337201159,-1.2321884908900846,-1.2112767948242182,-1.192469142969745,-1.2134356753153415,-1.2740398972082012,-1.2081994066476116,-1.2159313220895915,-1.1955369944020506,-1.1994256018907548,-1.2744762032599688,-1.1949051850921142,-1.182330987731336,-1.0747088282953305,-1.246283202920342,-2.0833941797487956,-0.7712132658020568,-0.362518472971735,4.309321559586713,-0.8998603701425048
1772328246.1053526,290,3.0,6.0,0.0,0.0,1.5707963267948966,5.911723484006345,5.911723484006345,0.0,5911723484.006344,-1.171332737366288,-1.2104405415583306,-1.2273813757158964,-1.2026978972790119,-1.2338639776544542,-1.2705720985617748,-1.2121988787888145,-1.2095989238737732,-1.242076306590593,-1.1705352271241227,-1.256072670945247,-1.2151373881265388,-1.2155725020852688,-1.1890186296723642,-1.203798199152732,-1.2274475368794842,-1.1858327610293349,-1.1896128880516161,-1.1929137936727758,-1.17441250972897,-1.2264956505889475,-1.25602617931678,-1.244028954986209,-1.1626090005170113,-1.1774064513929434,-1.2312103785527195,-1.1996866702659932,-1.2197567486473022,-1.1583281944189305,-1.1971379753515696,-1.2748511165203,-2.089454780752037,-1.8013437749557235,5.911723484006345,-0.807971454616959
1772328246.1961894,291,3.0,6.0,0.0,0.0,1.5707963267948966,4.61686964236136,4.61686964236136,0.0,4616869642.36136,-1.2407888461099679,-1.1873258575589491,-1.1776079151163006,-1.1988092897903075,-1.2162961025591021,-1.1996604442191656,-1.236064581401894,-1.2146605509114923,-1.1747421234538706,-1.198665046532756,-1.2080563554830979,-1.197275066050895,-1.253610998822569,-1.2109686387739944,-1.1754168481131617,-1.2468238171129007,-1.2186117432846715,-1.1816354014438875,-1.1663038928871035,-1.2279565606065463,-1.165476580318998,-1.2575848409634633,-1.1926682225070269,-1.1604328346768427,-1.2052006966114877,-1.2424512198509228,-1.2299163615603876,-1.2043721919503445,-1.1211295272266315,-1.2231393126415389,-0.6228930500618286,-0.3550631231144814,-0.5001956820721263,4.61686964236136,-1.9716747965425017
1772328246.280688,292,2.9999999999999996,5.7011576538139925,0.4577505852667472,4.440892098500626e-16,1.5707963267948966,4.177177450320418,2.9288599406313827,0.0,2928859940.6313825,-1.2220533158842701,-1.2543351953429211,-1.1983986137388487,-1.1671323975482466,-1.2788815830804796,-1.2406940747134771,-1.2096984636424137,-1.1955757374257732,-1.1807711339916156,-1.2133832232216863,-1.214819099285495,-1.2225057151920455,-1.1819268681915847,-1.2004198074841272,-1.1941386692689264,-1.231928614607884,-1.199553751892299,-1.2104268324883978,-1.1825735786644915,-1.1998124360814617,-1.2232442168288487,-1.1763150902170054,-1.2067134626762228,-1.1523659410912928,-1.2350566667385894,-1.3180001161098622,-1.3386102126372112,-1.121245160251279,1.2483175096890349,-1.28070667752107,-0.8512229742077557,-0.5663830717066612,-0.730008569956847,2.9288599406313827,-1.7505367696925114
1772328246.3628664,293,2.9999999999999996,5.05915868587417,0.23592146099880798,4.440892098500626e-16,1.5707963267948966,2.6613423420598927,2.503900826442341,0.0,2503900826.442341,-1.2386752651542738,-1.260668189605258,-1.1925674906453483,-1.1929275027427082,-1.2079752931565397,-1.21918275584969,-1.1879618391945175,-1.2389333532969178,-1.2045080905566325,-1.169235249666602,-1.2172450086170445,-1.1794663881619445,-1.1857594473075213,-1.2098528396907855,-1.229635623650029,-1.263788493131219,-1.2128193632148936,-1.233566550441569,-1.2078173408290556,-1.2262780936095825,-1.2084700117671507,-1.2070657261688384,-1.2251009017349364,-1.1555804199672246,-1.2229563263602645,-1.5902842986922623,-1.6991915344228188,-0.9973741766660429,2.503900826442341,-0.957383031533126,-0.9880430684140993,-0.9223980811116788,-1.0197563194938088,0.1574415156175515,-1.4454706246221805
1772328246.4458358,294,3.0,5.0,0.0,0.0,1.5707963267948966,2.8927317729868633,2.8927317729868633,0.0,2892731772.986863,-1.2722702350938593,-1.1934299699580637,-1.1591882895455714,-1.1893387066529644,-1.2209220195915722,-1.2424398949670665,-1.2084270964177963,-1.2088502894461501,-1.2063218601133658,-1.199531698171103,-1.2058629042938835,-1.2437154345173158,-1.2231554058975465,-1.2308730162230745,-1.191315792955851,-1.246974616882159,-1.2327231446174551,-1.1690939866416445,-1.2278927836290339,-1.1798120951428532,-1.1705620492174689,-1.194074892291414,-1.240225582149694,-1.2114591850589735,-1.2153227585938884,-2.0615091397177157,-1.9012286545310795,-1.1199976348874132,2.8927317729868633,-0.4759991736411069,-0.9770907136309999,-1.083886752591938,-1.0564304657495578,-1.2661148626941272,-1.3666130741373388
1772328246.5341673,295,3.0,5.0,0.0,0.0,1.5707963267948966,2.470181878826842,2.470181878826842,0.0,2470181878.826842,-1.1703212464238708,-1.218577172586581,-1.209384943173521,-1.1637158589024383,-1.22461393172907,-1.289104972971078,-1.1549813932158224,-1.026653769809457,-1.2551255530268626,-1.084268818410494,-1.002805948591942,-1.1001939893000114,-1.4003487110553636,-1.380346581977198,-1.0324235001115203,-1.2162090797673566,-1.2193180584094596,-1.2350799125528231,-1.2108148587721428,-1.1538912241329213,-1.27662077863464,-1.4598001789808472,-0.7933844081621655,-1.2318994083284622,-1.530246917038789,-0.02154886979447268,-1.6574498006641638,-2.2860714538182565,2.470181878826842,-0.8063668973883273,-1.2377597377013847,-1.212294246231824,-1.181577584931563,-1.1622871353968551,-1.254528910461534
1772328246.6257496,296,3.0,5.0,0.0,0.0,1.5707963267948966,0.038791303490555595,0.038791303490555595,0.0,38791303.49055559,-1.429205111170425,-1.2965394612001728,-1.2735523311558157,-0.9851134997741575,-0.7446254187375807,-1.1392487453518807,-1.2254203826690175,-1.3097216260101343,-1.2726952162617713,-0.9155357975406408,-1.3118262662680464,-1.222186830304483,-1.2452073389538925,-1.2510545553034016,-1.0926885715351793,-1.0306711233462242,-1.4899237739948954,-0.9379310533918201,-1.470422323992529,-1.4113338483969993,-1.2187273763093205,-1.2561972446676777,-1.2397833156327385,-1.2028296235596685,-1.2162204046512133,-2.964781280133876,-1.1590058993108154,-0.9049792176460285,0.038791303490555595,-0.5750698536717711,-1.318539538209384,-1.3171853205186508,-1.1918951501721318,-1.0625196769857017,-0.9278906497824964
1772328246.7078924,297,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.2456466252382543,-1.2365724130359186,-1.249199062490351,-1.2640918808092931,-1.184413574268052,-1.262856872422322,-1.2394382046983485,-1.2337602655601816,-1.2028123382106233,-1.0655654746968122,-1.2417800714707456,-1.2457664305885348,-1.2085159073490988,-1.20804026222709,-1.2041909938086266,-1.196791672324142,-1.2132282511267962,-1.1838753442615682,-1.235060243017702,-1.2359602732611026,-1.3998486280260838,-1.5889944540255627,-1.4355589670609195,-0.7344938200108782,-0.910406221199777,-2.425279310378947,-1.0214633967236755,-0.762680263838799,-0.25088968883629925,-0.5897266375692649,-1.2367214246656206,-1.2104763043494589,-1.2054361349864169,-1.1773110839499341,-1.2321235218195346
1772328246.7892256,298,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.266364010138989,-1.2138511197389508,-1.1859024984720352,-1.2235631017164121,-1.1538363878531923,-1.1748309343851733,-1.267299207126999,-1.22333362380667,-1.2470729645577623,-1.112396253633054,-1.2493593990039105,-1.2323100843799213,-1.2282796178197404,-1.2118394627379732,-1.190533183876656,-1.2064631231383234,-1.1705787385199957,-1.2334676067194468,-1.2196452879482849,-1.1819608428431567,-1.8151207941914553,-1.87840305309332,-1.6407068539508423,-0.976677653393466,-0.3536707584465455,-1.5798826908925405,-1.48213463808711,-1.4613707615579088,-1.5174527785125707,-0.8768267484696808,-1.1456049854284514,-1.2987364886684993,-1.2727917757978164,-1.1167205711270056,-1.2364961190815114
1772328246.8712194,299,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.3351680439910942,-1.2039996628760892,-1.077824959495658,-1.1468173440477072,-1.2830831149915594,-1.1701221668865882,-1.304828680137239,-1.1193020485999656,-0.959865565283962,-1.2198717856254322,-1.4397688436232623,-1.250538379018113,-1.1045582419107247,-1.337608854485614,-1.0529537264053497,-1.3132633344248925,-1.0680593333315038,-1.5335287491713463,-1.165459294969951,-1.018200042033201,-2.923126569166967,-2.1854260188848995,-1.067328580299447,-1.8240597038340216,-0.24265053780681323,-1.1091740261523761,-1.1283965263839393,-1.0568876334294828,-1.33585528562728,-1.477208909655679,-1.2641043977861872,-1.2030442003064397,-1.206398750114292,-1.1827726582017735,-1.2323529997292755
1772328246.9529996,300,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.0736812440969055,-0.8493948995345715,-1.1524738255111964,-1.1969865795357917,-1.595415067126163,-1.2785775993558872,-1.2429578593919115,-1.2352855486018122,-1.1726112571491307,-1.2228544024055479,-1.5758599729371041,-1.1468864854438885,-0.9622145846145858,-1.3932873479470431,-1.0082937488906074,-0.9890384661005105,-1.5368147536295367,-1.209713960851904,-1.0704417312671817,-1.3877780899736996,-3.249843507986487,-1.229708341325323,-1.2288035427097728,-2.540688817583182,-0.360276742014497,-0.9875990137575885,-1.216019536974374,-1.2785412405182401,-1.2821699717247452,-1.041631822780588,-1.2197537684147082,-1.2340922634711577,-1.2020154240149767,-1.1767156334776445,-1.1931283704195468
1772328247.0347946,301,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.211983109949006,-1.2881602392387674,-1.146685021720531,-1.260365397973704,-1.2351991218565854,-1.3026841047625657,-1.247746497124016,-1.211946751111359,-1.2616427256635097,-1.1666937073104036,-1.2533511225403693,-1.2921752085894584,-1.225363162203212,-1.2775363060875298,-1.234480289754902,-1.418624093368541,-1.8191637777285317,-1.7738284795079804,-1.4951135510341578,-0.2303850925427784,-1.9883122430219948,-1.4366115852131347,-1.3092972408887433,-1.9025530698958715,-0.6042326216975,-1.187944553845472,-1.2110938085429441,-1.2700320804157346,-1.1734045950656644,-1.2258388073252213,-1.2203879619107203,-1.240250616103484,-1.2047930007926229,-1.2200231814412095,-1.2232764033408645
1772328247.1166267,302,4.0,3.0,0.0,0.0,1.5707963267948966,0.16927601924848767,0.16927601924848767,0.0,169276019.24848765,-1.3131149188417102,-1.0516912998785137,-1.306889808999277,-1.3256020934107409,-1.2809987403152874,-1.2642730789510102,-1.2126494899570337,-1.2265779050085435,-1.1842025738003945,-1.220599558424897,-1.0913289894257772,-1.128444806151963,-1.1191691302262696,-1.2693740450589706,-1.232462076242217,-1.8528940502278872,-3.019662263353141,-0.6728077736863816,-0.5596936416260778,0.16927601924848767,-1.4348103326332962,-1.3887001739382954,-1.362975998279572,-1.4181687138281727,-1.0163582582900832,-1.138997213720943,-1.3750447481923989,-1.160671849330885,-0.993124364986941,-1.2939645402389215,-1.2467767294379146,-1.2473477420029329,-1.2350346130173935,-1.2300492799340819,-1.2286139999167918
